:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk932,,,,,Task
tk933,,,2023-03-30,update the “MinorRevision_ProgressTracker”,Task
tk799,,,2022-11-12,refining the limitations argument,Task
tk800,,,2022-11-12,incorporating graphical cues or numeric results into the updated graphical abstract,Task
tk801,,,2022-11-12,further refinements to the compliance/code appendix,Task
tk1930,,,2023-10-14,update embargo monitoring log,Task
tk1931,,,2023-10-14,circulate embargo monitoring log snapshot,Task
tk1932,,,,,Task
tk3794,,,2024-03-18,meta-review revisions,Task
tk3795,,,2024-03-22,formatting and compliance,Task
tk3796,,,2024-03-20,"copyright, presenter info, and supplementary files",Task
tk3797,0.8315,['tk3800'],2024-03-25,final internal review and submission,Task
tk1665,,,2020-07-21,update two final slides with simplified citations,Task
tk1667,0.8415,['tk1674'],2020-07-20,circulate the finalized Q&A answer sheet (finalizing Q&A answer sheet),Task
tk1322,0.7881,"['tk1327', 'tk1331']",,upload Oxford/UKRI template excerpts or key compliance points (circulating Oxford/UKRI template excerpts),Task
tk1323,0.786,['tk3588'],,guidance on harmonizing the language (harmonize terminology),Task
tk1324,,,,review the repository access and embargo sections,Task
tk3755,,,N/A,technical compliance review,Task
tk3756,,,N/A,finalizing graphical abstract integration,Task
tk3757,,,N/A,reviewing metadata and supplementary files,Task
tk3758,,,N/A,conducting closer review of 'Document Provenance' field,Task
tk4165,,,2024-10-11,review draft departmental announcement,Task
tk4166,0.8047,['tk4163'],2024-10-31,refine public-facing blog post,Task
tk2410,0.8039,['tk2424'],2023-05-12,preliminary agenda for workshop/tutorial (preliminary agenda review),Task
tk2411,0.8104,['tk2431'],2023-05-07,compile supporting materials (upload supporting materials),Task
tk2412,,,2023-05-12,provide feedback on agenda,Task
tk2413,,,2023-05-19,finalize agenda for outreach and registration,Task
tk4075,,,,sharing event description,Task
tk4076,,,,adapting registration link for Oxford's outreach channels,Task
tk4077,,,,proceeding with IACS DH mailings,Task
tk4078,,,,adapting Q&A prompt language to local context,Task
tk4079,,,,checking workflow diagrams and pitfall node figures,Task
tk4080,,,,input on event materials,Task
tk1326,,,,initiating necessary paperwork for official institutional 'no objection' or data release compliance letter,Task
tk1328,,,,harmonizing transparency narrative with main impact and ethical considerations sections,Task
tk3884,,,,add comparative insights for HuggingFace Datasets and institutional repositories,Task
tk3885,,,2023-04-21,prepare a comparative licensing table segment,Task
tk3886,,,2023-04-21,cross-reference both LDC and CLARIN requirements for inclusion in the appendix,Task
tk3887,,,2023-04-21,internal review draft exchange,Task
tk3888,,,2023-04-19,add a short introduction to the survey,Task
tk3889,0.7886,['tk4496'],2023-04-24,final integration of perspectives (synthesizing everyone’s input),Task
tk428,0.7579,['tk3251'],2019-12-27,minor revision requirements (address reviewer comments),Task
tk399,,,2021-12-18,review and approve Ethical Considerations section,Task
tk400,,,2021-12-20,integrate Ethical Considerations section into master document,Task
tk3763,,,2024-02-XX,completing narrative clarifications and historical annotation instances,Task
tk3764,,,2024-02-XX,ensuring consistency and intelligibility of Figure 2,Task
tk3765,,,2024-02-XX,triple-checking metadata encoding,Task
tk3766,0.8544,['tk3716'],2024-02-XX,verifying supplementary repository (validate supplementary materials),Task
tk3767,,,2024-02-XX,verifying presenter documentation,Task
tk3768,,,2024-02-XX,revising graphical abstract,Task
tk3769,,,2024-03-09,producing formal compliance sign-off,Task
tk293,,,2023-06-22,assembling complete documentation package,Task
tk580,,,2019-04-11,progress and feedback needs for screencast (annotation workflow),Task
tk581,0.7835,['tk572'],2019-04-11,preparing a high-resolution graphic and updated slide for the ACM reproducibility visual (ACM reproducibility visual and slide update),Task
tk582,,,2019-04-11,corpus period/context footnote for mapping schematic,Task
tk583,,,2019-04-11,integration plan for supplementary materials,Task
tk584,,,2019-04-11,checklist for camera-ready submission requirements,Task
tk585,,,2019-04-11,Q&A/Additional suggestions,Task
tk1530,,,,visualizing provenance-aware metrics,Task
tk1531,0.8117,['tk505'],,help with the slide deck (creating slide deck),Task
tk1533,,,,reviewing slides,Task
tk1534,,,,collaborating for presentation,Task
tk3933,,,2024-05-02,language edits and clarifying footnotes,Task
tk3934,,,2024-05-04,corpus integration and citation requirements,Task
tk3935,0.8398,"['tk2661', 'tk3951']",2024-05-08,final checklist and timeline coordination (final submission checklist),Task
tk3936,,,2024-05-05,cross-validation addendum completion,Task
tk3937,,,2024-06-02,complete submission draft preparation,Task
tk452,,,2020-01-18,upload annotated examples,Task
tk453,,,2020-01-18,review addition to Appendix B,Task
tk454,,,2020-01-18,ensure no table-based content references,Task
tk455,,,2020-01-20,Zoom review call,Task
tk216,,,Not specified,compiling and integrating final revisions,Task
tk217,,,Not specified,administrative review process,Task
tk219,,,Not specified,creating backup of all files,Task
tk425,,,,comprehensive hyperlink formatting and accessibility pass,Task
tk427,,,,coordinate acknowledgments or plan for additional dissemination,Task
tk600,,,2020-06-27,incorporate last feedback on revision memo and ancillary index,Task
tk601,0.8017,['tk2922'],2020-06-28,upload all files to JCDL submission portal (upload updated files through JCDL portal),Task
tk602,,,2020-06-28,document the entire upload process,Task
tk603,0.8016,['tk557'],2020-06-28,provide submission confirmation receipt and reference number (sharing the submission receipt and tracking information),Task
tk271,,,2023-06-16,technical validation,Task
tk272,,,,data normalization,Task
tk273,,,2023-06-16,documentation refinement,Task
tk274,,,2023-06-16,compliance draft,Task
tk275,,,2023-06-08,final confirmation from Data Services team,Task
tk276,0.8257,['tk270'],2023-06-16,insertion of explicit copyright attributions,Task
tk277,,,2023-06-16,robust and comprehensive data release protocol,Task
tk560,,,2019-05-06,upload revised camera-ready tutorial materials,Task
tk1517,,,2019-01-28,preparing slides,Task
tk934,,,,compliance write-up,Task
tk935,,,,notebook annotation,Task
tk936,,,,table formatting,Task
tk937,,,,LaTeX-to-Word conversion,Task
tk938,,,,sample output integration,Task
tk939,,,,reviewer mapping in response letter,Task
tk940,,,,realignment of internal deadlines,Task
tk941,,,,logistics for compiling the final revision package,Task
tk2347,,,,draft blog-style summary,Task
tk2349,,,,extension to other venues,Task
tk2350,,,,online hands-on session,Task
tk2351,,,,all-hands meeting post-acceptance,Task
tk2155,,,2020-08-19,coordinated announcement schedule,Task
tk2156,0.7963,"['tk2137', 'tk2142']",2020-08-18,communicate 'all-clear' to JCDL organizing committee's communications liaison (send unified 'all-clear'),Task
tk2157,0.8274,['tk2165'],2020-08-19,preparing press monitoring sheet (prepare press monitoring sheet),Task
tk2158,,,2020-08-16,circulate finalized logistical checklist and release version,Task
tk2159,,,,monitor institutional inboxes for post-release media requests,Task
tk4005,,,2022-09-23,comprehensive revision package,Task
tk4006,,,,embargo clarifications and data-sharing framework,Task
tk4008,,,,Zenodo citation suggestions,Task
tk4009,,,,editorial review,Task
tk1173,,,2023-09-10,review and integrate institutional webinar disclaimer,Task
tk1174,,,2023-09-10,confirm completion of checklist items,Task
tk1175,,,2023-09-10,update affiliations section in press release,Task
tk1176,,,2023-09-10,make minor bullet point tweaks on slide 17,Task
tk4347,,,2025-01-22,review marginal comments and incorporate/resolve,Task
tk4348,,,2025-01-22,confirm readiness for clean version consolidation,Task
tk4349,,,2025-01-22,clarify additional translation approaches,Task
tk4350,0.8162,['tk4352'],2025-01-24,finalization of camera-ready main text and supporting appendices (generating camera-ready manuscript),Task
tk1196,,,,,Task
tk1197,,,,,Task
tk1198,,,,,Task
tk1200,,,,,Task
tk1201,,,2023-10-02,gather component materials and draft summaries,Task
tk1202,0.8564,['tk1207'],2023-09-22,confirm availability for sync meeting (sync-up meeting),Task
tk2868,,,,concluding manuscript,Task
tk2869,,,,reviewing transitions,Task
tk2870,,,,finalizing manuscript for upload,Task
tk1032,,,2019-03-10,galley proof review,Task
tk1034,,,2019-03-10,email consolidated response to editorial office,Task
tk1011,,,2023-06-12,final changes review,Task
tk1012,,,2023-06-12,technical checklist completion,Task
tk1013,,,2023-06-12,file packaging and ScholarOne upload protocol,Task
tk1014,0.7869,"['tk1799', 'tk2133', 'tk2721', 'tk3073', 'tk3313', 'tk3692', 'tk4504']",2023-XX-XXT13:00:00Z,flag last-minute considerations or refinements (final refinements),Task
tk1914,0.8266,['tk1916'],not specified,establishment of embargo monitoring log (setting up embargo log),Task
tk1915,,,2019-10-14,planning progress review call,Task
tk577,,,,post-acceptance revision tasks,Task
tk578,,,,incorporate note into final screencast production,Task
tk579,,,,format note for updated schematic slide,Task
tk2130,,,,submission of press release to University of Oxford’s Public Affairs Directorate,Task
tk2131,,,within 2-3 working days,internal vetting process,Task
tk2132,,,,notification of final approval or feedback,Task
tk1917,,,,review any new communications or preliminary reviewer questions from JOCCH,Task
tk1918,,,,assess press office readiness and embargo log for outreach synchronization,Task
tk1919,,,,discuss contingency language for outreach statements if the submission decision is delayed,Task
tk1920,,,,assign clear handover protocols should urgent queries arise from the journal or media,Task
tk1921,,,2023-10-14,confirm Oxford press office’s scheduling flexibility,Task
tk1922,,,2023-10-14,additions from Stanford’s end,Task
tk1923,,,2023-10-14,reconfirm IACS communications has latest Q&A briefing,Task
tk2371,,,2023-05-07,setting up a shared resource folder,Task
tk2372,,,2023-05-15,error analysis outline,Task
tk2373,,,2023-05-07,team check-in,Task
tk2374,,,2023-05-07,participant engagement framework,Task
tk149,,,,bring recent feedback or queries from Dr. Patel,Task
tk150,,,,add margin notes and flagged excerpts into the relevant sections,Task
tk151,,,,provide remarks on visual representation approaches and supplementary figures,Task
tk66,,,,defining evaluation metrics,Task
tk68,,,,modeling and results benchmarking,Task
tk70,,,,Cross-Dataset Generalizability,Task
tk71,,,,interpretability memo,Task
tk72,,,,quantitative versus qualitative comparison protocols for model explanations,Task
tk1370,,,2023-10-19,harmonize compliance narrative,Task
tk1371,,,2023-10-19,complete embargo/release protocol review,Task
tk1372,,,2023-10-19,integrated read-through of the complete draft,Task
tk1373,0.812,"['tk2951', 'tk3783']",2023-10-19,finalizing manuscript and supplementary materials (resolve remaining editorial issues),Task
tk1374,,,2023-10-19,confirm supplementary material format,Task
tk1375,,,2023-10-19,assign last internal review responsibilities,Task
tk1487,,,2021-02-10,final template and macro checks,Task
tk1488,0.8025,"['tk1003', 'tk823', 'tk832']",2021-02-10,testing hyperlinks in supplementary materials (test supplementary links),Task
tk1489,,,2021-02-10,harmonization of compliance appendix’s language and references,Task
tk1490,,,2021-02-10,preparation of administrative summary,Task
tk1491,,,2021-02-10,DOI tests,Task
tk1492,,,2021-02-12,submission on Softconf,Task
tk311,,,2019-06-XX,submitting full dataset release package,Task
tk312,,,2019-06-XX,archiving final versions,Task
tk313,0.866,"['tk1846', 'tk2675', 'tk2679', 'tk3496', 'tk3501', 'tk3510', 'tk3521']",2019-06-XX,monitor the portal during the editorial screening phase (monitoring JOCCH portal),Task
tk3488,,,2023-10-25,review and finalize manuscript,Task
tk387,,,2019-12-17,update draft caption for Fig. 3,Task
tk388,,,2019-12-18,present draft additions to 'Ethical Considerations' section,Task
tk389,,,2019-11-08,verify hyperlinks in compliance appendix,Task
tk390,,,2019-12-20,collate all updated sections into a master camera-ready document,Task
tk392,,,2019-12-23,upload revised manuscript and response letter to JOCCH,Task
tk393,,,post-submission,consider supplementary 'annotation discrepancy table',Task
tk2452,,,,Quick overview of session flow and speaker handoff protocol,Task
tk2453,,,,Live demonstration of OCR error correction and NER modules,Task
tk2454,,,,"Breakout room scenario test, including distribution of annotation packets and FAQ response handling",Task
tk2456,,,,Review and simulate survey distribution/collection at session close,Task
tk2457,,,,"Open floor for final technical or logistic questions, with troubleshooting as needed",Task
tk803,,,2023-11-15,reviewing draft,Task
tk804,,,2023-11-15,uploading initial draft of Response to Reviewers,Task
tk805,,,2023-11-15,reviewing or contributing to Response to Reviewers,Task
tk806,,,2023-11-19,internal minor revision package deadline,Task
tk1818,,,2023-08-24,review Michael’s caption template,Task
tk1819,,,2023-08-23,address last-minute terminology or linking issues,Task
tk2074,,,2022-08-02,Prepare revised camera-ready version,Task
tk2075,,,2022-08-02,Clarify stakeholder engagement strategies for non-English-speaking press teams,Task
tk2077,,,2022-08-02,Explicitly reference supporting documentation for regional legal exceptions,Task
tk3347,,,,,Task
tk1896,,,2020-05-26,drafting and uploading outreach summaries,Task
tk1897,,,2020-09-26,internal call on 26 September,Task
tk3902,,,2023-04-24,assembling the internal review package,Task
tk3903,0.8121,['tk3581'],2023-04-24,reviewing materials in the shared directory (reviewing newly added documents),Task
tk3904,,,2023-04-24,elaborating in the survey introduction,Task
tk3905,,,2023-04-24,creating a work-in-progress licensing appendix,Task
tk3906,,,2023-04-24,expanding the hosting comparison table,Task
tk3907,,,2023-04-23,leaving high-level feedback or approval for their sections,Task
tk1276,,,,review of technical documentation,Task
tk1277,,,,correction of reference typo,Task
tk1278,,,today,final sync of GitHub repository,Task
tk1279,,,,public announcement,Task
tk1280,,,,discussion around primary publication target,Task
tk1281,,,,drafting a features matrix contrasting venue requirements and timelines,Task
tk3382,,,2023-07-28,upload finalized content,Task
tk3383,,,2023-07-28,open consolidated Google Doc for asynchronous review,Task
tk3384,,,2023-07-29,group feedback window,Task
tk4183,,,,coordinate over the weekend to outline the comparative structure,Task
tk4184,,,2023-10-31,review expanded methodological section,Task
tk4185,,,2023-10-31,provide updated error analyses,Task
tk2019,,,2023-11-13,double-checking FAQ entries,Task
tk1067,,,2023-08-08,complete edits and institutional highlights,Task
tk1068,0.8469,['tk2287'],,liaise with IACS on event logistics (coordinate with IACS events team),Task
tk1070,,,,coordinate with Oxford's events and media team for cross-promotion,Task
tk1071,,,2023-09-late,plan webinar,Task
tk639,,,2020-07-26,join official Zoom session,Task
tk640,,,2020-07-26,confirm demo materials and slides,Task
tk641,,,2020-07-26,ensure institutional Zoom accounts are logged in,Task
tk642,,,2020-07-26,verify screen-sharing privileges,Task
tk643,,,2020-07-25,submit supplementary bios or handouts,Task
tk644,,,2020-07-26,maintain agreed-on slide transition cues,Task
tk645,,,2020-07-26,Q&A moderation plan,Task
tk1867,,,,organizing Thursday’s Google Meet,Task
tk1868,,,,setting up collaborative draft environment,Task
tk1870,,,,updating compliance logs within the IACS data stewardship tracker,Task
tk1871,,,,sharing Zenodo embargo guidance,Task
tk1872,,,,preparing for Thursday’s meeting,Task
tk1873,,,,screen-share for embargo settings demonstration,Task
tk1874,,,,providing further compliance documentation,Task
tk3483,,,,compliance crosswalk cohesion,Task
tk3484,,,,dataset index & licensing,Task
tk3486,,,2023-10-23T12:00:00Z,provide last minor edits or clarifications,Task
tk3487,0.8097,['tk3489'],,finalizing cross-institutional acknowledgments section (acknowledgment recognition),Task
tk1511,,,2021-07-01,registration details submission,Task
tk1513,,,2021-10-09,session-specific details receipt,Task
tk554,,,,finalizing the master slide deck,Task
tk1212,,,2023-09-22,final structure alignment,Task
tk1213,,,2023-09-27,documentation preparation,Task
tk1215,,,2023-09-27,folder structure and permissions setup,Task
tk1216,,,2023-09-27,GitHub Organization setup,Task
tk1217,,,2023-10-02,review of compiled summaries and documentation,Task
tk44,,,,review recent files and memos,Task
tk45,,,,advance baseline modeling,Task
tk46,,,,clarify documentation and evaluation choices,Task
tk2952,,,2023-03-10,reviewer comment response sheet,Task
tk2953,,,2023-03-10,authorship and acknowledgements review,Task
tk3952,,,2023-05-11,confirmation of agenda items,Task
tk3953,0.7907,['tk3970'],2023-05-28,final compilation and circulation of locked draft (compile and lock final documents),Task
tk3954,,,2023-06-02,minor amendments,Task
tk963,,,2023-04-07,finalizing and uploading compliance protocol documentation and flowchart,Task
tk964,,,2023-04-07,internal review session,Task
tk965,,,2023-04-07,integration check,Task
tk967,,,2023-04-07,formatting consistency check,Task
tk968,,,2023-04-07,supplementary files check,Task
tk970,,,2023-04-07,ScholarOne upload,Task
tk2827,,,2023-08-24,review and provide feedback,Task
tk2828,,,2023-08-24,consolidate and circulate the final version,Task
tk58,,,,finalizing decade-based splits,Task
tk59,,,,proposing evaluation metrics for baseline modeling,Task
tk597,,,2020-06-28,final compilation and upload,Task
tk598,,,2020-06-28,internal cut-off,Task
tk599,,,,,Task
tk1412,,,,,Task
tk1413,,,,,Task
tk1414,,,2023-01-24,manuscript formatting and cross-referencing,Task
tk1415,,,,,Task
tk3512,,,2019-11-01,elaborating on contributions and negotiation experiences,Task
tk2166,,,,sharing press monitoring sheet access link,Task
tk2167,,,,providing updates for JCDL conference bulletins,Task
tk2168,,,,sharing summary materials or press data for IACS reporting,Task
tk2038,,,,completing a close review of the FAQ annex,Task
tk2039,0.8632,"['tk2045', 'tk2050']",2022-11-23,adding a clarifying sentence on the interplay between citation permission and embargo end-dates (review and clarify language on embargo-citation interplay),Task
tk2041,,,,referencing the in-house RTI liaison's contact details,Task
tk2042,,,,highlighting items requiring further confirmation post-legal review,Task
tk2043,0.7721,['tk2051'],,specifying that major versus minor changes be distinguished in future FAQ revisions (version control appendix recommendations),Task
tk2044,,,2022-11-25,final 30-minute check-in to approve and submit the FAQ annex,Task
tk3055,,,2023-04-13,"final tweaks to visuals, handover phrasing, and Q&A document",Task
tk3056,,,2023-04-14,review annotated run-order document,Task
tk3057,,,2023-04-14,clarification for camera-ready version or session materials,Task
tk3058,,,2023-04-14,revisit responses around scalability and multilingual facets of historical corpus NLP,Task
tk4276,,,2023-10-09,Expanding Non-Western Data Protection Analysis,Task
tk4277,,,within 6 weeks,Empirical Evaluation Clarification,Task
tk4278,,,within 6 weeks,Additional Use Case – Section 4.2,Task
tk4279,,,after major content expansions,Public Compliance Statement & Minor Corrections,Task
tk2002,,,2023-11-10,gather consent to share relevant excerpts,Task
tk2003,,,2023-11-10,upload example entries to shared drive,Task
tk355,,,2023-09-04,pre-formatted table integration,Task
tk356,,,2023-09-04,review and confirm accuracy,Task
tk357,,,2023-09-04,final tweaks or requests for statistical subsetting,Task
tk2338,,,,roadmap for extension,Task
tk2340,0.8718,['tk2345'],2019-06-01,schedule team call post-acceptance notification (team call after acceptance notifications),Task
tk2341,,,,plan JCDL attendance and related outreach activities,Task
tk2760,,,,organizing the bibliography template,Task
tk2761,,,,completing summaries on EMNLP papers,Task
tk2763,,,,initial input on EU funding opportunities,Task
tk2764,0.8465,['tk2772'],,tracking deadlines and eligibility requirements (deadline tracking),Task
tk2765,,,,notes on the JDoc special issue,Task
tk2766,,,,weighing pros and cons of parallel submission strategy,Task
tk1161,,,,registration portal feedback,Task
tk1162,,,,uploading slide materials,Task
tk1163,,,,roundtable discussion,Task
tk485,,,2023-03-06,metadata alignment check,Task
tk486,,,2023-03-06,merge accessibility changes,Task
tk487,,,2023-03-07,finalize author order and metadata,Task
tk490,,,2023-03-10,official submission,Task
tk3146,,,,Enhancement of Annotation Workflow Documentation,Task
tk3147,,,,Reproducibility and Open Resource Planning,Task
tk4105,,,2024-09-22,draft Technical Note,Task
tk4106,,,2024-09-24,review Technical Note with tracked changes,Task
tk4107,,,2024-09-19,"upload session recording, slides, and Q&A summary",Task
tk4108,0.8404,['tk4117'],2024-09-19,distribute redacted compliance negotiation vignette,Task
tk4109,,,2024-09-21,check-in discussion,Task
tk2899,,,2023-11-29,camera-ready manuscript submission,Task
tk906,,,2021-02-13,final proofreading,Task
tk907,,,2021-02-13,verify citation for IACS_ApprovalLetter.pdf,Task
tk909,,,2021-02-13,clarify manuscript and supplementary cross-referencing,Task
tk910,,,2021-02-14,compile final corrections,Task
tk911,,,2021-02-15,formal submission to JOCCH,Task
tk3418,0.8242,"['tk206', 'tk209', 'tk836']",2023-08-05,full review of the integrated manuscript draft (review and approve manuscript),Task
tk3419,,,2023-08-06,submit manuscript,Task
tk3570,,,,,Task
tk3571,,,,provide additional comparative analysis within annotations,Task
tk3572,,,,final revisions ahead of collective draft review cycle,Task
tk3573,,,,manage procedural alignment,Task
tk3574,,,,negotiate data handling clauses,Task
tk3575,,,,synchronize review timelines,Task
tk3577,,,,shift consent and data usage stipulations,Task
tk3578,,,,meet local and partner-country regulatory demands,Task
tk3193,,,2023-04-xx,complete initial draft of supplementary appendix,Task
tk3194,0.8528,"['tk3209', 'tk3215']",2023-05-11,internal peer review phase,Task
tk3195,,,2023-04-xx,harmonize citation styles,Task
tk3196,,,2023-04-xx,resolve figure placement,Task
tk1891,,,current date,drafting and uploading outreach summary,Task
tk1892,0.8179,['tk1889'],promptly,review and feedback on the outreach summary (feedback on outreach summary),Task
tk1893,,,2023-09-21,synthesizing both versions,Task
tk1894,,,after 2023-09-21,review for compliance and unified institutional voice,Task
tk4356,,,2025-01-23,line-by-line review,Task
tk4357,,,2025-01-23,final confirmation for records,Task
tk4359,,,2025-01-23,provide immediate clarifications,Task
tk4315,,,2023-01-15,collaborative drafting session,Task
tk4324,,,,rapid review of comparative outlines,Task
tk4326,,,,detailed mapping of NLI-specific considerations,Task
tk4327,,,,delegation of drafting responsibilities for compliance appendices and bibliography harmonization,Task
tk2660,,,,"harmonization of style, references, and narrative flow",Task
tk2662,,,,compliance statement and author contributions file,Task
tk2663,,,,append final remarks regarding institutional grants or data provider credits,Task
tk2664,,,,reviewing the author order and ensuring compliance checklist completion,Task
tk1950,,,2022-10-18,harmonization efforts,Task
tk1951,,,2022-10-18,initial review,Task
tk1952,,,2022-10-18,circulating press query response template,Task
tk1953,,,2022-10-20,formal acceptance of harmonized version,Task
tk1954,,,2022-10-20,joint sign-off,Task
tk1955,,,2022-10-20,archiving a locked PDF copy,Task
tk1956,,,2022-10-20,legal review,Task
tk3243,,,,reviewing draft author contribution statements,Task
tk3244,,,,finalizing and uploading author contribution statements,Task
tk3245,,,,maintaining periodic checks on the submission portal,Task
tk3246,,,,preparing collective responses to editor communications,Task
tk1777,,,,alignment on manuscript timeline,Task
tk1778,,,,final feedback on workflow diagram,Task
tk1779,,,,review and harmonization of case study vignettes,Task
tk1780,,,,walk-through of comparative protocol table,Task
tk1781,,,,next steps for full integration,Task
tk1783,,,,double-check alignment with Smith et al. template,Task
tk1784,,,,initial draft of 'Resource Transparency' section,Task
tk1785,,,,bring questions or concerns regarding code/data hosting,Task
tk698,,,,preparation of the lay abstract,Task
tk700,,,2023-09-05,uploading compliance appendix,Task
tk701,,,2023-09-06,indicating timeline constraints,Task
tk703,,,,supplemental materials and code review,Task
tk3690,,,2023-01-16,final pass on manuscript and response letter,Task
tk3691,,,2023-01-16T12:00:00Z,lock final edits and resolved comments,Task
tk318,,,2019-08-27,Expansion of the 'Limitations and Future Work' section,Task
tk319,,,2019-08-27,Addition of one further illustrative table,Task
tk320,,,2019-08-27,Minor clarifications on archival licensing terms,Task
tk321,,,2019-11-27,submit revised manuscript and response letter,Task
tk1748,,,,incorporate Dr. Markov's suggestions,Task
tk1749,,,2023-08-07,edit the annotation reproducibility template,Task
tk1750,,,,coordinate final integration into the manuscript draft,Task
tk3695,,,2023-01-16,final integration and editing pass,Task
tk3696,,,2023-01-16T12:00:00Z,resolve outstanding tracked changes and comments,Task
tk3697,,,2023-01-16T14:00:00Z,initiate the submission process,Task
tk3698,,,,final sweep of Overleaf main text and Google Drive response letter draft,Task
tk168,,,,visualization figures,Task
tk169,,,,collective focus on anonymization and accessibility,Task
tk170,,,,reviewing updated annotation metadata,Task
tk171,,,,mapping of anonymized participant IDs,Task
tk173,,,,document C 'highly actionable' segment,Task
tk174,,,,document F 'edge case',Task
tk175,,,,document A contrasting faithfulness assessments,Task
tk176,,,,noting operational definition of 'faithfulness',Task
tk177,,,,providing supplementary table cross-referencing willingness scores and document artifact severity,Task
tk4351,,,2025-01-24,producing clean version,Task
tk47,,,2019-04-19,metadata mapping for Chronicling America and British Library datasets,Task
tk48,,,2019-04-19,implement dual mapping schema,Task
tk49,,,2019-04-19,live demonstration of customized OCR correction pipeline,Task
tk50,0.8212,"['tk57', 'tk60', 'tk65']",2019-04-28,prepare clean corpus subset for subsequent modeling (curating the clean corpus),Task
tk51,,,2019-04-19,initial comparative review of LIME and SHAP,Task
tk52,,,2019-04-30,formalize findings as a technical memo,Task
tk53,,,2019-04-19,proceed with Transformer-based language model as a baseline,Task
tk54,,,2019-05-01,initiate data partitioning,Task
tk55,,,2019-05-01,draft model configuration,Task
tk56,,,ongoing,suggest further evaluation metrics,Task
tk649,,,2020-08-12,draft outline for JOCCH article,Task
tk650,,,,coordinate on feedback compilation and initial repository structure,Task
tk651,,,,review institutional guidelines for sharing resources,Task
tk3225,,,2023-05-15,send narrative draft for adjudication footnote and expanded narrative summary,Task
tk3226,0.7717,"['tk379', 'tk88']",2023-05-16,coordinate Google Meet platform and share link (coordinate meeting),Task
tk4505,,,2023-04-01T09:00:00,lock document for formal integration,Task
tk4506,,,,,Task
tk1401,,,2019-09-14,"submit revised, camera-ready version",Task
tk1402,,,,clarify annotation provenance in Section 4,Task
tk1403,,,,streamline compliance appendix for clarity,Task
tk3320,,,,setting up a Project Retrospective & Workflow Reference folder,Task
tk3321,,,,compiling process notes,Task
tk2547,,,TBD,synthesizing initial analytics,Task
tk2548,,,TBD,outlining discussion framework,Task
tk2549,,,TBD,real-time resource verification and escalation notes,Task
tk2550,,,TBD,mapping next steps for documentation and collaborative writing,Task
tk2551,,,TBD,brainstorming guidelines document,Task
tk2005,,,,,Task
tk2006,,,,,Task
tk2007,,,2022-11-10,uploading draft to consortium’s shared folder,Task
tk2008,,,,,Task
tk2297,0.8171,['tk2313'],,initiate a draft version of the pre-recorded spotlight presentation (sharing the first draft of the pre-recorded spotlight video),Task
tk2224,,,,preparing supporting materials,Task
tk2225,,,,reviewing final slides and analytics,Task
tk2226,,,,circulating short links to press coverage,Task
tk2227,,,,discussing possible post-conference technical workshop,Task
tk368,,,2019-11-27,genre segmentation procedures,Task
tk369,0.8786,['tk372'],2019-11-27,draft a brief expansion for the 'Ethical Considerations' section (expand Ethical Considerations section),Task
tk370,0.8595,['tk373'],2019-11-27,verify every hyperlink in the compliance appendix (ensure hyperlinks are active),Task
tk1509,,,2021-03-15,receiving final program and session abstracts,Task
tk1510,,,,,Task
tk358,,,,,Task
tk360,,,,,Task
tk361,,,2023-09-07,complete manuscript integration and finalize internal review,Task
tk2175,,,2022-03-23,review and provide feedback on draft quotes,Task
tk2176,,,2022-03-22,forward summary statements or bullet points,Task
tk2177,,,2022-03-23,attach or share links to visuals or project summaries,Task
tk590,,,2020-06-23,upload updated screencast,Task
tk591,0.8121,['tk588'],2020-07-15,Complete and check ancillary submission files (review ancillary materials list),Task
tk2314,,,,incorporating the group’s guidelines and recent feedback from the JCDL organizers,Task
tk2315,,,2023-04-20,reviewing the presentation,Task
tk2316,,,2023-04-24,finalizing the audit,Task
tk2317,,,2023-04-24,beginning edits immediately,Task
tk2318,,,,having the revised version ready by 24 April for a final collective review,Task
tk1399,,,2019-06-16,upload an updated pre-review version,Task
tk1400,,,2022-01-15,notification of review outcome,Task
tk2222,,,,upload latest IACS media tracking summary and press outreach statistics,Task
tk1452,,,2021-01-28,revised draft of the compliance appendix,Task
tk1454,,,,finalizing draft,Task
tk1455,,,,internal review round,Task
tk3798,,,,refining Section 5,Task
tk3799,,,2024-03-24,supplementary repository audit,Task
tk3801,,,,reviewer rebuttals,Task
tk3802,,,,technical language around data normalization,Task
tk439,,,,accessibility re-tagging,Task
tk1105,,,,,Task
tk1106,,,,,Task
tk1108,,,,,Task
tk2781,,,2023-08-13,Conference Abstract & Parallel Submission Strategy,Task
tk2782,,,2023-08-13,Methodological Synergies & Open Questions,Task
tk1739,,,,OCR post-processing,Task
tk1740,,,,expanding relevant sections,Task
tk1741,,,,writing phase,Task
tk1742,,,,scheduling a sync,Task
tk3126,0.8425,"['tk3112', 'tk3118']",2023-06-20,join Zoom session 20 minutes early (Zoom Room Access),Task
tk3127,,,2023-06-20,verify technical elements,Task
tk3128,,,2023-06-20,open proceedings,Task
tk3129,,,2023-06-20,support with transition cues,Task
tk3130,,,2023-06-20,Q&A moderation,Task
tk3131,,,2023-06-20,monitor WhatsApp group,Task
tk1833,,,2023-08-28,finalizing manuscript,Task
