:ID,mailDate,mailNum,subject,:LABEL
e760,5th October 2023,MAILVJ2S7EWP,Documentation Initiative – Suggestions on Workflow Structuring,Email
e761,7th October 2023,MAILF2LZVA97,Project Retrospective Outline – Draft Attached & Scheduling Review Meeting,Email
e762,8th October 2023,MAIL3QDJ12LC,Re: Project Retrospective Outline – Draft Attached & Scheduling Review Meeting,Email
e763,9th October 2023,MAIL7A59VD13,Re: Project Retrospective Outline – Draft Feedback & Visual Workflow Update,Email
e764,10th October 2023,MAILE4KRY8PZ,Consolidated Availability & Agenda for Documentation Review Meeting,Email
e765,10th October 2023,MAILPLK47GFY,Zoom Details for Documentation Review Meeting – 19 July,Email
e766,12th October 2023,MAILRS58KYFJ,Meeting Minutes – Project Retrospective & Workflow Reference Review (11th October 2021),Email
e767,14th October 2023,MAIL8F24RXLC,Section Contributions & Final Draft Preparations – Documentation Initiative,Email
e768,16th October 2023,MAIL81R3QK2W,Updated Workflow Diagram and Suggestions for Section Integration,Email
e769,17th October 2023,MAILAL20CYF9,Integration Plan & Final Comments Workflow – Project Retrospective,Email
e770,19th October 2023,MAILEJ529TR8,Final Compliance Notes Uploaded & Next Steps for Editorial Review,Email
e771,20th October 2023,MAILK29R5J8F,Google Doc Link: Final Consolidation and Review Window Now Open,Email
e772,21st October 2023,MAILYH42CDLQ,Synthesis of Feedback & Agenda for 1 August Final Review Meeting,Email
e773,22nd October 2023,MAILV8T61QRP,Zoom Link & Final Review Meeting Logistics – 22nd October 2021,Email
e774,23rd October 2023,MAILT0X9PNLU,Minutes: Final Review & Submission Strategy – Project Retrospective,Email
e775,23rd October 2023,MAILPJ6R32YQ,Finalized Appendices & Compliance FAQ – Ready for Manuscript Assembly,Email
e776,24th October 2023,MAIL7XYJ20PE,Editorial Review Complete & Final Checklist – JOCCH Submission,Email
e777,25th October 2023,MAIL9Z4KRQHT,Manuscript Circulation for Final Signoff – Ready for JOCCH Submission,Email
e778,26th October 2023,MAILC5T8RGBA,ACM JOCCH Submission Confirmation & Acknowledgment Receipt,Email
e779,1st November 2023,MAIL5PE2ZRXH,SUB-JOCCH-2023-0782 – Initial Editorial Screening Complete,Email
e780,14th December 2023,MAIL2SYFJ6LZ,SUB-JOCCH-2023-0782 – First-Round Decision and Reviewer Comments,Email
e781,15th December 2023,MAILQ9M5BZT2,Reviewer Comments Analysis and Next Steps for JOCCH Revision,Email
e782,16th December 2023,MAILF2J48YNB,Re: Reviewer Comments Analysis and Next Steps for JOCCH Revision,Email
e783,17th December 2023,MAILEJ2XP6QW,Action Plan for Dataset Index Update & Joint Zoom Call Scheduling,Email
e784,18th December 2023,MAILN7H3DJ5Q,Zoom Link & Agenda for 10 October Revision Strategy Meeting,Email
e785,22nd December 2023,MAILP4S7K3YT,Minutes of 10 October Zoom Meeting – JOCCH Revision Coordination,Email
e786,24th December 2023,MAILT6Y4NMVE,Draft Compliance Table & Integration of Pilot Study Data for JOCCH Revision,Email
e787,27th December 2023,MAILY4L9M8CV,Delivery of Inter-Annotator Agreement Data and Regional Data Licensing Addendum,Email
e788,27th December 2023,MAILPMJE8R2Y,Licensing Table Update and Integration Plan for JOCCH Revision,Email
e789,29th December 2023,MAIL6K3TJDZ8,Confirmation of Integrated Draft Workflow and Final Manuscript Timeline,Email
e790,31st December 2023,MAIL4H7KJ9LP,Final Comments on Integrated Draft & Compliance Narrative Alignment,Email
e791,1st January 2024,MAILV8F3Q2ZM,Final Master Draft Circulation & Reviewer Response Letter (JOCCH Revision),Email
e792,2nd January 2024,MAILM3XN8V7A,Final Review & Approval for JOCCH Submission,Email
e793,2nd January 2024,MAILGD42HVTQ,Group Sign-off and Final Confirmation for JOCCH Submission,Email
e794,4th January 2024,MAILW5YXB8TP,Submission Confirmation: JOCCH Manuscript (SUB-JOCCH-2023-0843),Email
e795,5th January 2024,MAILZA3QXJ9U,Receipt of Submission Materials & Next Steps for JOCCH Manuscript,Email
e796,6th January 2024,MAILGU23LVSQ,Monitoring JOCCH Submission Portal & Reflective Memo Planning,Email
e797,7th January 2024,MAILE2Q9RKJT,Reflection Memo Collaboration & Institutional Contributions Outline,Email
e798,8th January 2024,MAILLA5KXQ9C,Scheduling Reflection Memo Planning Call – Early November Doodle Link,Email
e799,9th January 2024,MAILV49LSB1P,Confirming Availability for Reflection Memo Planning Meeting,Email
e800,10th January 2024,MAIL8YXFUJQZ,Reflection Memo Outline Circulation & Pre-Meeting Preparation,Email
e801,11th January 2024,MAILK57ZCBRU,Circulation of Preliminary Reflection Memo Outline & Final Meeting Details,Email
e802,13th January 2024,MAIL3R8KYPD2,Reflection Memo Meeting Minutes & Next Steps,Email
e803,14th January 2024,MAILGXKWPZ31,Ethics Documentation Upload & Support for Memo Appendices,Email
e804,14th January 2024,MAILB7FWTQ8M,UK Artifacts for Memo Appendices & Annotation Format Discussion,Email
e805,15th January 2024,MAILT39FWZ1L,Stanford Artifacts Uploaded & Affirming Annotation Standard,Email
e806,16th January 2024,MAIL2VQX3PSL,NDLI Workflow Documentation & Cross-Linking Strategy for Memo,Email
e807,17th January 2024,MAILEQ79YPS2,Consolidated Review Table & Query on NDLI Regulatory Shifts,Email
e808,18th January 2024,MAIL8SYV02GJ,NDLI Artifact Uploads & Expanded Annotations on Regulatory Changes,Email
e809,19th January 2024,MAIL0DF8VX1E,Appendix Navigation Table Review & Preparation for Draft Integration,Email
e810,20th January 2024,MAILKRZ23VX4,Appendix Table Integration & Draft Circulation Timeline,Email
e811,20th January 2024,MAIL37LABM0U,Final Feedback on Appendix Navigation Table & Compliance Harmonization,Email
e812,21st January 2024,MAILEZ68KPWS,Draft Circulation & Timeline for Internal Quality Review,Email
e813,23rd January 2024,MAILN472KX08,Points for Final Quality Review & Readiness for Submission,Email
e814,24th January 2024,MAILRB21JUV7,Implementation of Final Revisions & Submission Preparation,Email
e815,25th January 2024,MAILV47BPSZI,Confirmation of Final Revisions & Submission Readiness,Email
e816,26th January 2024,MAIL2QJ5NTL9,Submission-Ready Final Paragraph & Last Review Checklist,Email
e817,26th January 2024,MAILE89ZTQPAR,ACL Submission Completed: “Transnational NLP Reflection Memo”,Email
e818,27th January 2024,MAIL43JMVK1S,ACL 2023 Submission Acknowledgment – SUB-ACL-2023-0321,Email
e819,25th February 2024,MAILB56JOVP2,ACL 2023 Decision Notification – SUB-ACL-2023-0321,Email
e820,26th February 2024,MAILZ2CRF781,Confirming Receipt of ACL Decision and Planning Revision Timeline,Email
e821,27th February 2024,MAILTD92C4WS,Re: Confirming Receipt of ACL Decision and Planning Revision Timeline,Email
e822,28th February 2024,MAILD8W1N37P,Re: Confirming Receipt of ACL Decision and Planning Revision Timeline,Email
e823,28th February 2024,MAILSCYN52RQ,Coordinating Zoom Meeting and Preparation Materials for ACL Revision,Email
e824,29th February 2024,MAIL59GYC43V,Zoom Link and Agenda for 4 Jan Revision Planning Meeting,Email
e825,3rd March 2024,MAILM2GV65RT,Minutes: Revision Planning Meeting for ACL Submission,Email
e826,4th March 2024,MAILE9QG712B,Re: Minutes: Revision Planning Meeting for ACL Submission,Email
e827,6th March 2024,MAILQ59LWVBC,Section Progress and Reference Management for ACL Revision,Email
e828,7th March 2024,MAILE5UN63XD,Reference Style Confirmation and Figure Attribution for ACL Revision,Email
e829,7th March 2024,MAILTP7GD2RH,Confirming Reference Formatting and Upcoming Internal Check-In,Email
e830,9th March 2024,MAILJW4QK1ZL,"11 Jan Check-in: Section Progress, Referencing Status, and Next Steps",Email
e831,10th March 2024,MAILNQ93B7FL,Responses to 11 Jan Check-in: Legal Interoperability and Reference Clarifications,Email
e832,11th March 2024,MAIL93WPFG2L,Consolidation Status and Final Checklist: ACL Revision,Email
e833,12th March 2024,MAILGV2HE4JM,Internal Review: Author Response Letter Draft and Last-Minute Points,Email
e834,13th March 2024,MAIL8HVW3T6P,Internal Review Wrap-Up and Final Submission Schedule,Email
e835,13th March 2024,MAILL4QTKH93,Timeline Confirmation: Final Pass & Submission Logistics,Email
e836,13th March 2024,MAILE8WPG5RV,ACL 2024 Submission Acknowledgment - Submission ID: SUB-ACL-2024-0483,Email
e837,16th April 2024,MAILCB38Y4ZT,ACL 2024 Decision Notification - Submission ID: SUB-ACL-2024-0483,Email
e838,18th April 2024,MAILY56H2QMV,Camera-ready Strategy and Action Points post-ACL Acceptance,Email
e839,19th April 2024,MAILD6F4P5J3,Camera-ready Task Alignment and Availability for Coordination Call,Email
e840,29 February 2027,MAIL94KGH2PL,Meeting Confirmation & Camera-ready Guidelines Watch,Email
e841,29 February 2027,MAILEQ9P6T3V,Meeting Confirmation & Camera-ready Guidelines Watch,Email
e842,20th April 2024,MAILQJ43G79D,Re: Meeting Confirmation & Camera-ready Guidelines Watch,Email
e843,20th April 2024,MAIL9K47V2HQ,Re: Meeting Confirmation & Camera-ready Guidelines Watch,Email
e844,20th April 2024,MAILF3X2B8GV,"Zoom Link & Agenda: ACL2024 Camera-ready Coordination Call (1 March, 14:30 GMT)",Email
e845,21st April 2024,MAILV6R52D4A,"Re: Zoom Link & Agenda: ACL2024 Camera-ready Coordination Call (1 March, 14:30 GMT)",Email
e846,22nd April 2024,MAIL7J5Q4L2P,Manuscript Review—Section 4.3 and Figure 2 Workflow Update,Email
e847,22nd April 2024,MAIL6JGT2PDR,Re: Manuscript Review—Section 4.3 and Figure 2 Workflow Update,Email
e848,23rd April 2024,MAIL9WY3K8SV,Revised Draft: Section 4.3 and Figure 2 Workflow,Email
e849,23rd April 2024,MAILEX83T5QP,Repository Check & Sync Call Preference,Email
e850,23rd April 2024,MAIL2LQP8HYS,Re: Repository Check & Sync Call Preference,Email
e851,24th April 2024,MAILA36CG8YP,Confirmation: Coordination Call at 12:30 GMT & Final Manuscript Checklist,Email
e852,24th April 2024,MAIL5KT3R8LQ,Calendar Invite & Compliance Checklist: ACL2024 Camera-Ready Coordination,Email
e853,25th April 2024,MAIL4D2P9TQS,Meeting Minutes: ACL2024 Camera-Ready Coordination Call (6 March),Email
e854,26th April 2024,MAIL7KZ9LCQS,Final Checklist Sign-Off and Internal Submission Confirmation,Email
e855,27th April 2024,MAILU4VPT9XE,Compliance Sign-Off and Final Submission to ACL2024,Email
e856,29th April 2024,MAILHV735LMB,Decision Notification for Submission ID SUB-ACL-2024-0193,Email
e857,2nd May 2024,MAILJKL983WD,ACL2024 Final Camera-Ready Instructions and Deadline Notification (SUB-ACL-2024-0193),Email
e858,3rd May 2024,MAILET9X6LZA,Action Plan for ACL2024 Camera-Ready Submission (Deadline: 29 March),Email
e859,4th May 2024,MAILY8WN5H2Q,Re: Action Plan for ACL2024 Camera-Ready Submission (Deadline: 29 March),Email
e860,5th May 2024,MAIL5G9PL1QW,Meta-Review Checklist & Formatting Coordination for Camera-Ready,Email
e861,6th May 2024,MAILME92AT1F,Metadata Validation Status & Mixed-Script Tagging Update,Email
e862,7th May 2024,MAIL4EB6NHQP,Mixed-Script Tagging Consensus & Presenter Confirmation Update,Email
e863,9th May 2024,MAIL38XKWLSJ,Final Checklist: Repository Audit & Last-Minute Camera-Ready Issues,Email
e864,10th May 2024,MAILTX5ZCY80,Final Edits on Camera-Ready: Action Items for 25 March Internal Review,Email
e865,11th May 2024,MAILRN47DLP6,Summary & Confirmation: ACL2024 Camera-Ready Package Successfully Submitted,Email
e866,12th May 2024,MAILR0S7HCD8,Acknowledgment of Camera-Ready Submission – ACL2024 (SUB-ACL-2024-2386),Email
e867,17th May 2024,MAILY4K39PJL,Final Compliance Notification & Camera-Ready Inclusion – ACL2024 (SUB-ACL-2024-2386),Email
e868,20th May 2024,MAILVQ230FGL,Post-Submission Reflection & Next Steps After ACL2024 Acceptance,Email
e869,22nd May 2024,MAILAG52RJKT,Planning Meeting for Journal Extension & Outreach Strategy,Email
e870,23rd May 2024,MAILWH49XZJL,Re: Planning Meeting for Journal Extension & Outreach Strategy,Email
e871,24th May 2024,MAILRA8YZ41M,Confirmation for 24 April Planning Meeting & Pre-Meeting Suggestions,Email
e872,25th May 2024,MAILKP3J72ZA,Re: Confirmation for 24 April Planning Meeting & Pre-Meeting Suggestions,Email
e873,27th May 2024,MAILZ59UNGJQ,"Resource Hosting Venues Table, Dataset Note Structure & User Study Survey Draft",Email
e874,28th May 2024,MAILEP8XJ24A,"Re: Resource Hosting Comparison, Dataset Note Outline, and Next Steps for 24 April Meeting",Email
e875,30th May 2024,MAILS4PQW3MC,"Dataset Note Task Confirmation, Expanded Comparison Table & Licensing Appendix",Email
e876,1st June 2024,MAILUY3M4DWS,Re: Dataset Note Task Confirmation and Survey Introduction Draft,Email
e877,3rd June 2024,MAILFVW39PQ8,Consolidated Materials for Internal Review & Final Agenda for 24 April Meeting,Email
e878,3rd June 2024,MAILBJG7X254,Re: Consolidated Materials for Internal Review & Section Feedback Coordination,Email
e879,4th June 2024,MAIL3AQM2KVS,Finalized Licensing Appendix & Last-Minute Comments before 24 April Meeting,Email
e880,5th June 2024,MAIL7ZK8QJ1A,Minutes and Action Items: 24 April Journal Extension Planning Meeting,Email
e881,7th June 2024,MAIL9MNLQ7VY,Action Point Updates and Next Steps Toward JOCCH Submission,Email
e882,9th June 2024,MAILE8J45LMC,Student-Led Project Legal Notice Template & Documentation Progress,Email
e883,10th June 2024,MAIL4GJ9K7QS,Editorial Status Update & Next Milestone Preparations for JOCCH Submission,Email
e884,13th June 2024,MAILU7HD4CFE,Minor Addendum to Meta-Annotation Review & Confirmation of Next Steps,Email
e885,15th June 2024,MAIL1A7PV9XK,Documentation Lock Confirmed & JOCCH Submission Preparation,Email
e886,17th June 2024,MAIL7VJ2E8MC,Approval on Submission Checklist & Scheduling a Coordination Call,Email
e887,18th June 2024,MAIL8QX2R5LJ,Confirmation: Final Coordination Call and Submission Timeline,Email
e888,20th June 2024,MAIL62VJZD1M,Confirmation of Attendance & Agenda Suggestions for 11 May Coordination Call,Email
e889,21st June 2024,MAILF123TJQM,Coordination Call Summary & Next Steps Towards JOCCH Submission,Email
e890,26th June 2024,MAILZP5D6XTK,Compliance Appendix—Embargo Status Update & Cover Letter Draft Circulation,Email
e891,29th June 2024,MAILD7ZK29PU,Final Review Request: Compliance Appendix & Cover Letter Feedback,Email
e892,1st July 2024,MAIL2F7JNKQ1,Endorsement of Compliance Appendix and Cover Letter—Ready for Final Compilation,Email
e893,2nd July 2024,MAILK31XPZJ9,Final Approval & Minor Addition for External Corpus Attribution,Email
e894,4th July 2024,MAIL4X7ZG5JQ,Circulation of Final Submission Package for JOCCH,Email
e895,6th July 2024,MAILE8J72XRC,Submission Confirmation—JOCCH Resource Note (SUB-JOCCH-2024-0421),Email
e896,10th July 2024,MAILTX57UJKS,Acknowledgment of Submission—SUB-JOCCH-2024-0421,Email
e897,13th September 2024,MAILMWL5R81J,Decision Notification for Resource Note Submission (SUB-JOCCH-2024-0421),Email
e898,14th September 2024,MAILQA9L2DCR,JOCCH Decision Received—Revision Planning for Resource Note (SUB-JOCCH-2024-0421),Email
e899,16th September 2024,MAIL7Z6LCTYX,Revision Task Progress—Embargo Policy Update for JOCCH Resource Note,Email
e900,17th September 2024,MAIL4FJ7RC8G,Progress on Diagram Enhancements—JOCCH Resource Note Revision,Email
e901,17th September 2024,MAILA5B3KZJH,Reviewer #2 Citation Comment – Zenodo Reference Block,Email
e902,19th September 2024,MAIL29NVZQSM,Consolidation and Final Review – JOCCH Resource Note Revision Package,Email
e903,21st September 2024,MAILEJ8R2L0O,Final Confirmation—JOCCH Revision Package for Submission,Email
e904,23rd September 2024,MAIL2Z9N6DYP,JOCCH Revision Package Submitted – Receipt and Next Steps,Email
e905,25th September 2024,MAILU7V4L2NP,Post-Submission Reflection & Next Steps – JOCCH Resource Note,Email
e906,28th September 2024,MAILY3SNV6RP,Re: Post-Submission Reflection & Outreach Strategies,Email
e907,29th September 2024,MAILX4C2JKL5,Technical Note Planning & Next Steps,Email
e908,1st October 2024,MAILEX5V7NDQ,Input Requested: Technical Note Structure & Virtual Seminar Coordination,Email
e909,4th October 2024,MAIL1X92FCL8,Re: Input Requested: Technical Note Structure & Virtual Seminar Coordination,Email
e910,5th October 2024,MAIL4T8N2RSA,Technical Note Initial List of Figures & Seminar Coordination,Email
e911,7th October 2024,MAILG3F9H2L7,Confirmations for Preparatory Call & Technical Note Outline,Email
e912,7th October 2024,MAIL3H2XPQWL,Re: Confirmations for Preparatory Call & Technical Note Outline,Email
e913,7th October 2024,MAILH9T7SZKD,Final Confirmation & Agenda for Today's Preparatory Call,Email
e914,8th October 2024,MAILE8X2JAG4,Minutes: 16 September Preparatory Call & Action Points,Email
e915,9th October 2024,MAILW37HSL9P,Event Description for Institutional Cross-listing and Seminar Registration Materials,Email
e916,9th October 2024,MAILF9V8KM32,Re: Event Description for Institutional Cross-listing and Seminar Registration Materials,Email
e917,10th October 2024,MAIL9JQZ2M8K,Final Review: Event Materials and Flyer for 20 September Seminar,Email
e918,11th October 2024,MAILA4YK9N6M,Seminar Day: Final Checklist & Contingency Coordination,Email
e919,11th October 2024,MAILD89K7XY2,Re: Seminar Day: Final Checklist & Contingency Coordination,Email
e920,11th October 2024,MAILN71P8SZM,Seminar Debrief & Next Steps: Technical Note Draft and Outreach,Email
e921,11th October 2024,MAILY83K7PQJ,Quick Confirmation: Next Check-in & Technical Note Timeline,Email
e922,11th October 2024,MAILU8S6JV3L,Re: Quick Confirmation: Next Check-in & Technical Note Timeline,Email
e923,12th October 2024,MAILJ6Q3E1YZ,Circulation of Integrated Technical Note Draft & Next Steps,Email
e924,12th October 2024,MAILW5R3X2GH,Acknowledgment of Integrated Draft & Review Plan,Email
e925,13th October 2024,MAIL9DS4K1QM,RE: Acknowledgment of Integrated Draft & Review Plan,Email
e926,14th October 2024,MAIL3JX7T2SA,Submission Venue Decision & Consolidated Feedback Review Meeting,Email
e927,14th October 2024,MAIL7RZ6PWQD,Re: Submission Venue Decision & Consolidated Feedback Review Meeting,Email
e928,15th October 2024,MAILT8E1U6PX,Final Revision Notes & Meeting Day Logistics (Link Included),Email
e929,15th October 2024,MAIL4LD7VT9X,Meeting Minutes: Final Consolidation & Venue Decision,Email
e930,17th October 2024,MAIL3XK4YD7P,Submission Package: Final Tracked-Changes Draft and Appendices,Email
e931,18th October 2024,MAILE1V9B4WF,Final Approval: JOCCH Submission Package,Email
e932,22nd October 2024,MAILG2Q9PW7M,JOCCH Submission Confirmation & Next Steps,Email
e933,23rd October 2024,MAILT3ZN2GFM,Official Submission Acknowledgment: SUB-JOCCH-2024-0421,Email
e934,9th November 2024,MAIL7QBL1U2Z,Decision Notification: SUB-JOCCH-2024-0421 (Major Revision Required),Email
e935,10th November 2024,MAIL4MNF1G7P,Coordinating Major Revision Plan: JOCCH Reviews and Response Strategy,Email
e936,11th November 2024,MAILU59T2GKL,Re: Coordinating Major Revision Plan: JOCCH Reviews and Response Strategy,Email
e937,12th November 2024,MAILN19PG59M,Legal Framework Table & Revision Meeting Confirmation,Email
e938,13th November 2024,MAILA94TJ7NU,Pre-Meeting: Methodology Update and Outstanding Queries,Email
e939,14th November 2024,MAIL03VUWEN4,Re: Pre-Meeting: Methodology Update and Outstanding Queries,Email
e940,15th November 2024,MAILE7LKQC41,Zoom Link & Agenda: JOCCH Revision Planning Meeting (31 Oct),Email
e941,15th November 2024,MAILD5ULQ76E,Revision Meeting Minutes & Next Steps for JOCCH Major Revision,Email
e942,16th November 2024,MAILA6V1DT3X,Data Protection Updates and Legal Table Matrix Draft,Email
e943,17th November 2024,MAILCJ4L6TV2,Next Steps: Legal Matrix Review & Appendix Formatting,Email
e944,18th November 2024,MAILZ8XRV31W,Progress on Evaluation Visualizations & Data Provenance Alignment,Email
e945,19th November 2024,MAILL2QG8M5V,Legal Protocol Matrix Uploaded & Next Steps for Integration,Email
e946,20th November 2024,MAILW4NFVZ7B,Review of Legal Matrix & Corresponding Method Section Integration,Email
e947,21st November 2024,MAILQ7H2PLVK,Legal Table Integration Meeting: Time Confirmation & Clarifications,Email
e948,21st November 2024,MAILV2M5CZL3,Meeting Follow-up: Final Integration Plan for Legal Content,Email
e949,22nd November 2024,MAIL19HFSELQ,Updated Annotation Examples in Figure Legends & Final Compliance Checks,Email
e950,23rd November 2024,MAIL01ZB5KXT,Final Review Before JOCCH Resubmission – Compliance Checklist & Internal Sign-off,Email
e951,24th November 2024,MAILF8G1ZR25,Submission Confirmation – JOCCH Manuscript (SUB-JOCCH-2024-1143),Email
e952,30th November 2024,MAIL82VCW3QZ,Receipt and Initial Screening Complete: SUB-JOCCH-2024-1143,Email
e953,5th January 2025,MAILD72V98QL,Editorial Decision – Major Revision Requested: SUB-JOCCH-2024-1143,Email
e954,7th January 2025,MAILE7FGQK51,Next Steps on JOCCH Major Revision – Action Plan and Task Allocation,Email
e955,8th January 2025,MAILQ7BV4P3K,Re: Next Steps on JOCCH Major Revision – Action Plan and Task Allocation,Email
e956,8th January 2025,MAILDL87T4BF,Re: Next Steps on JOCCH Major Revision – Action Plan and Task Allocation,Email
e957,9th January 2025,MAIL9F5B72RV,Confirmation of Meeting & Agenda for JOCCH Major Revision Coordination,Email
e958,11th January 2025,MAILQ29JMV7Y,Minutes and Action Points – JOCCH Revision Planning Meeting (10th January 2022),Email
e959,15th January 2025,MAIL5VC3WL07,Summary of Non-Western Data Protection Case Studies & Draft Legal Matrix,Email
e960,17th January 2025,MAIL4YX29MKV,National Library of Israel Approval & Section 4.2 Drafting Coordination,Email
e961,18th January 2025,MAILJ8Q5MLR2,Availability for Section 4.2 Drafting & Compliance Review,Email
e962,19th January 2025,MAILA9X6VJ3M,Confirmation: Section 4.2 Collaborative Drafting Session & Next Steps,Email
e963,19th January 2025,MAILV7PSF4X9,Confirmation & Preparation for 16 Jan Section 4.2 Drafting Session,Email
e964,19th January 2025,MAIL58Y6QKZ1,Section 4.2 Drafting Session – Immediate Post-Meeting Summary & Next Steps,Email
e965,21st January 2025,MAILRF2KDS3Q,Circulation: Updated Section 4.2 Draft (“Track Changes”) for Review,Email
e966,22nd January 2025,MAILT4SDM98Q,Footnote Insertions for Japan/Chile Compliance & Final Comments,Email
e967,23rd January 2025,MAIL4PGU1BMC,Compliance Review Complete: Section 4.2 – Final Remarks Before Consolidation,Email
e968,25th January 2025,MAIL6VZNM37Q,Bibliography Harmonization Complete & Clean Consolidation Request,Email
e969,25th January 2025,MAILOK92LX8Z,Clean Version Consolidation & Path Forward for Camera-Ready Submission,Email
e970,26th January 2025,MAILQ8BZ7LT5,Final Camera-Ready Review: Approval & Last-Minute Checklist,Email
e971,27th January 2025,MAILTG81JX2A,Formal Submission to JOCCH – Manuscript & Cover Letter Confirmation,Email
e972,28th January 2025,MAIL18ZN4HJV,Acknowledgment of Submission – JOCCH Manuscript SUB-JOCCH-2025-0472,Email
e973,26th February 2025,MAILE8GV1TYL,Initial Editorial Decision – JOCCH Manuscript SUB-JOCCH-2025-0472,Email
e974,27th February 2025,MAILLWZY5QPF,JOCCH Major Revision: Review Feedback & Initial Response Coordination,Email
e975,28th February 2025,MAILLS8J07PK,Task Confirmation and Planning for Major Revision – JOCCH Submission SUB-JOCCH-2025-0472,Email
e976,1st March 2025,MAILN4H2KQWX,"Re: Task Confirmation, Metadata Discussion, and Google Meet Coordination (8 March) – JOCCH Revision",Email
e977,5th March 2025,MAIL7ZM2RKHL,Google Meet – Agenda and Preparation Materials for JOCCH Revision Coordination (8 March),Email
e978,6th March 2025,MAIL937KWQDM,Minutes and Action Items – JOCCH Revision Meeting (8 March),Email
e979,7th March 2025,MAILBPC46YNV,"Compliance Section Updates, Workflow Diagram Feedback, and Next Steps",Email
e980,8th March 2025,MAIL3YQKZNPH,Feedback on Compliance Section Drafts & Alignment with Manuscript Restructuring,Email
e981,9th March 2025,MAILEKQZN4X2,Annotation Metadata Section – Draft Submission and Glossary Proposal,Email
e982,10th March 2025,MAILB23Q7NHF,Review of Annotation Metadata Section & Editorial Coordination,Email
e983,11th March 2025,MAILP7QL5DN2,Addressing Compliance & Metadata Action Points and Confirmation for Group Review,Email
e984,12th March 2025,MAILR6GJ2PQL,Joint Review Call Details & Final Pre-Consolidation Checklist,Email
e985,13th March 2025,MAIL58ZV0QTR,Summary Agenda for 17 March Zoom Review Call,Email
e986,13th March 2025,MAIL82NsHXJ9,Meeting Minutes: 17 March Zoom Call and Post-Consolidation Action Items,Email
e987,13th March 2025,MAILG7Y25QBR,Re: Meeting Minutes: 17 March Zoom Call and Post-Consolidation Action Items,Email
e988,14th March 2025,MAIL2JQ3DHZK,Confirmation of Submission: JOCCH Major Revision Package Dispatched,Email
e989,14th March 2025,MAILE4TG9K7X,Submission Acknowledgment: “Cross-Border NLP Workflows and Metadata Provenance in Historical Dataset Annotation: Protocols and Compliance” (SUB-JOCCH-2025-0194),Email
e990,16th March 2025,MAILA2GJ7RK0,Post-Submission Reflection and Next Steps: JOCCH Major Revision,Email
e991,17th March 2025,MAILW4QX2NLM,Reflection Points & Preliminary Outline for ‘Lessons Learned’ Memo,Email
e992,18th March 2025,MAILK7D2QP83,Re: Reflection Points & Preliminary Outline for ‘Lessons Learned’ Memo,Email
e993,19th March 2025,MAILQ1XF4B7D,Re: Reflection Points & Next Steps – Lessons Learned Memo & Departmental Colloquium,Email
e994,19th March 2025,MAILT8XP1R5V,Shared Google Doc Link: ‘Lessons Learned’ Memo Draft & Colloquium Abstract,Email
e995,20th March 2025,MAILZX8M4TYQ,Acknowledgment of Google Doc Access & Allocation of Memo Sections,Email
e996,21st March 2025,MAILV7L59CDA,Re: Acknowledgment of Google Doc Access & Memo Section Allocation,Email
e997,22nd March 2025,MAILY4S9TF23,Progress Update – Drafts for Multi-Author Version Management and Reviewer Feedback Handling,Email
e998,23rd March 2025,MAILP7K2JQXL,Memo Section Review – Feedback Requested by 31 March & Colloquium Abstract Update,Email
e999,25th March 2025,MAILE1Z7CFU8,Final Review Synthesis & Next Steps Before Colloquium Submission,Email
e1000,25th March 2025,MAIL9VY4MHG2,Re: Final Review Synthesis & Next Steps Before Colloquium Submission,Email
e1001,26th March 2025,MAILWL9T3R52,Departmental Colloquium Abstract Submission Confirmation,Email
e1002,27th March 2025,MAILDYQ4G2M7,Next Steps: Outlining for Methods Note/Short-Form Submission,Email
e1003,28th March 2025,MAILQ52L8ASN,Re: Next Steps: Outlining for Methods Note/Short-Form Submission,Email
e1004,29th March 2025,MAIL82ZNVC4R,Re: Next Steps – Outlining Details and Zoom Coordination,Email
e1005,30th March 2025,MAILES87QK23,Re: Next Steps – Outlining Details and Zoom Coordination,Email
e1006,31st March 2025,MAIL32B5JCQY,Confirmed Meeting Date & Zoom Link – Methods Note Outline Discussion,Email
