:ID,mergeConfidence,mergedFrom,taskDate,taskName,:LABEL
tk4684,,,,Next Steps & Task Deadlines,Task
tk4685,,,,harmonize references and appendix labeling in the post-meeting clean-up,Task
tk4686,,,,act as chair/moderator for the session,Task
tk4688,,,,submission process,Task
tk4689,,,,concatenation of checklist/diagram cross-references,Task
tk4691,,,,integration of cross-referenced diagrams and user-guide,Task
tk4692,,,,"summary of compliance provisions, including GDPR/UK data regulations and implementation strategies for international collaborations",Task
tk4693,,,,final read-through post-harmonization,Task
tk4694,0.8813,['tk4698'],2021-08-03,final editorial/classification pass (final editorial review),Task
tk4695,,,,finalize Appendices (FAQ and Data Licensing Table),Task
tk4696,,,,prepare concise version for potential EMNLP workshop submission,Task
tk4697,,,,draft the cover letter and handle corresponding author duties,Task
tk4699,,,2021-08-04,Appendices and compliance FAQ,Task
tk4700,,,2021-08-05,complete author contribution and conflict of interest statements,Task
tk4701,,,,circulate template for author contribution and conflict of interest statements,Task
tk4702,,,2021-08-08,full draft sign-off and cover letter review,Task
tk4703,,,2023-08-02,division of tasks,Task
tk4704,,,2023-08-04,final diagram callouts or navigation tips embedded in the appendices,Task
tk4705,,,2023-08-05,complete all remaining contribution and COI statements,Task
tk4706,,,,assembly with final main-text draft,Task
tk4707,,,,cross-jurisdictional NLP research,Task
tk4708,,,,final editorial harmonization on the main text and appendices,Task
tk4710,,,,compile and embed author contribution and COI statements,Task
tk4711,,,,export manuscript as Word and PDF meeting ACM’s submission standards,Task
tk4712,,,,"clarifications on compliance, dataset licensing, and annotation workflow documentation",Task
tk4713,,,2019-08-05,circulate the full version to all co-authors for a last round of signoff,Task
tk4714,0.878,['tk4717'],2019-08-05,provide additional corrections or final approval (final manuscript review),Task
tk4719,,,,Transparent documentation pipelines for multilingual NLP on historical data,Task
tk4720,0.7708,['tk6038'],,initial editorial check to ensure compliance with JOCCH format and submission requirements (initial editorial checks),Task
tk4721,,,,technical corrections,Task
tk4723,0.8122,['tk4722'],,first round of reviewer comments (first-round reviewer comments),Task
tk4725,,,,highlight all changes in revised manuscript and update cover letter to include a summary of revisions,Task
tk4726,0.8129,"['tk5898', 'tk5912']",,prepare a brief cover letter summarizing the major improvements in response to JOCCH’s reviewer feedback (addressing the major revision points),Task
tk4727,,,,"enhance Section 3.2 with a comparative table mapping required steps across UK, India, and US contexts",Task
tk4728,,,,expand Appendix I to more explicitly flag licensing tiers and include DOIs or URLs,Task
tk4730,,,,coordinate a last style review across the whole document,Task
tk4731,,,,draft additional analysis code and share results,Task
tk4732,,,2019-10-24,"complete drafting all major textual, compliance, and dataset index revisions",Task
tk4733,,,2019-10-31,internal review and harmonization,Task
tk4734,,,2019-11-05,prepare point-by-point response to reviewers and revise cover letter,Task
tk4735,,,2019-11-15,peer sign-off and final integration,Task
tk4736,,,2019-11-15,target resubmission,Task
tk4737,,,2019-12-04,meet 4 December deadline,Task
tk4740,,,,updated compliance tables,Task
tk4741,,,,expanded dataset index,Task
tk4742,,,,generate additional analysis for the quantitative evaluation,Task
tk4744,,,,expansion of the licensing tables,Task
tk4745,,,2019-10-10,joint call,Task
tk4746,,,2019-10-24,circulate revised sections internally,Task
tk4747,,,,expand Appendix I with dataset index and licensing table,Task
tk4748,,,2024-10-18,circulate a draft update to the dataset/index section,Task
tk4749,,,,"Progress updates on assigned revision responsibilities (compliance workflow table, dataset index/licensing, experimental evaluation, and formatting)",Task
tk4750,,,,Deep-dive on addressing reviewer concerns regarding reproducibility and dataset accessibility under international regulatory frameworks,Task
tk4751,,,,Workflow for assembling the tracked-changes master document and planning for harmonized cross-institutional sign-off,Task
tk4752,,,,Prepare a list of datasets that may pose specific issues,Task
tk4753,,,,"Timeline confirmation and checkpoints for integration, internal review, and resubmission",Task
tk4755,,,2024-10-16,initiate the compliance workflow crosswalk table,Task
tk4756,0.7745,['tk4777'],,finalizing the expanded dataset index with explicit licensing annotations and persistent identifiers (expanded dataset index template with licensing and DOI columns),Task
tk4757,0.8706,"['tk4729', 'tk4743']",2024-10-17,compile inter-annotator agreement metrics and additional statistical insights from pilot study (compile inter-annotator statistics and pilot study insights),Task
tk4758,,,2024-10-23,assemble feedback into tracked-changes master draft,Task
tk4759,,,2024-10-20,integrate additional pilot study data,Task
tk4760,,,2024-10-18,all individual section updates,Task
tk4761,,,2024-10-24,integrated master draft,Task
tk4762,,,2024-10-25,group review and response-to-reviewers letter draft,Task
tk4763,0.7706,['tk4774'],,draft addendum clarifying ongoing negotiations and compliance constraints (data licensing),Task
tk4764,,,,lead the cover letter revision,Task
tk4765,,,,update on the compliance workflow table and the integration plan for the new pilot study results,Task
tk4766,,,2025-10-16,prepare draft compliance crosswalk table,Task
tk4767,,,2025-10-17,deliver new inter-annotator agreement tables,Task
tk4768,,,,rerun meta-analysis scripts,Task
tk4769,,,2025-10-18,asynchronous review of final figures,Task
tk4770,,,2025-10-21,final draft of compliance and experimental sections,Task
tk4771,,,2025-10-23,style harmonization,Task
tk4772,,,2025-10-24,master draft milestone,Task
tk4773,,,,provide detailed in-document comments and running Q&A thread via Google Docs,Task
tk4775,,,2019-10-23,style and consistency review,Task
tk4776,,,,sharing the detailed inter-annotator agreement metrics and the draft addendum clarifying regional licensing constraints,Task
tk4778,,,2025-10-20,review the dataset index and share any final amendments or edge cases,Task
tk4779,,,2025-10-21,sync to verify cross-referencing and prepare the master document for final style review,Task
tk4780,,,,delivery of IAA data and comprehensive regional licensing addendum,Task
tk4781,,,,delivery of compliance crosswalk,Task
tk4782,,,,delivery of updated dataset index with clear licensing notations,Task
tk4783,0.8325,"['tk4789', 'tk5628']",,collation and layering of the disparate section materials into a cohesive draft (integrating all revised materials into master draft),Task
tk4784,,,,"harmonize cross-references, standardize table/figure/appendix callouts, and ensure updated compliance language remains consistent throughout",Task
tk4785,,,2019-10-21,send last-minute updates or additional edge cases,Task
tk4786,,,2019-10-23,circulate the full tracked-changes master draft,Task
tk4787,,,2019-10-27,focused group review of integrated file,Task
tk4791,0.7799,['tk1461'],2019-10-23,provide any last minor edits or clarifications (technical or editorial adjustments),Task
tk4792,,,,finalize the cross-institutional acknowledgments section,Task
tk4793,,,,"ongoing access negotiations (NDLI, WBSA)",Task
tk4794,,,,cross-institutional (India-UK-US) compliance reconciliation and replicable documentation workflow,Task
tk4796,,,,"detailed clarification on annotation protocols, pilot study expansion, and quantitative transparency in error/consensus adjudication",Task
tk4797,,,2023-10-25,final micro-edits to the manuscript and the response letter,Task
tk4800,,,,group sign-off,Task
tk4803,,,,editorial pre-review process,Task
tk4804,0.7834,['tk4809'],,monitor the submission portal for any notifications (check the submission portal regularly),Task
tk4806,,,,pre-submission coordination,Task
tk4808,,,,monitoring responsibilities during editorial review phase,Task
tk4810,,,,draft a brief internal reflection memo summarizing major collaborative strategies,Task
tk4811,,,,coordinate an outline for the reflection memo,Task
tk4813,,,,primary point of contact for the first review stage,Task
tk4814,,,,check the portal at least twice weekly,Task
tk4815,,,,circulate any updates from the editorial office,Task
tk4816,,,2025-11-15,collaborative reflection memo,Task
tk4817,,,,divide contributions for reflection memo,Task
tk4818,,,,provide input on institutional contacts and negotiation practices,Task
tk4821,,,,drafting the internal reflection memo,Task
tk4822,,,,distilling cross-institutional strategies and licensing-compliance protocol into a succinct document,Task
tk4823,0.8205,"['tk4831', 'tk4864', 'tk4877']",,advise if additional compliance documents from the NDLI negotiations should be added to the cross-institutional section or benefit from a similar annotation protocol,Task
tk4824,,,,engagement with the IACS ethics committee regarding historical corpus digitization and anonymization,Task
tk4825,,,,summarize the evolving licensing conditions with the West Bengal State Archives,Task
tk4826,,,,finalize the division of topics and clarify any institutional segments,Task
tk4827,,,2019-11-03,complete the Doodle poll,Task
tk4828,0.8514,['tk4830'],2019-11-02,circulate a preliminary outline for the reflection memo (circulate a preliminary shared outline),Task
tk4829,,,,review and add suggestions to the preliminary shared outline,Task
tk4832,,,,documenting institutional-specific approaches,Task
tk4833,,,,provide select anonymized samples of ethics committee documentation and approval correspondence,Task
tk4834,,,,monitoring the JOCCH editorial portal,Task
tk4835,,,,review workflow on managing data-sharing agreements over multiple years,Task
tk4836,,,,include a concise set of recommendations in the final section of the memo,Task
tk4837,,,2025-11-04,add brief bullets or comments clarifying intended section contributions,Task
tk4838,,,,upload sample ethics committee correspondence to shared Drive,Task
tk4839,,,,harmonizing and documenting multi-year data-sharing workflows for recommendations section,Task
tk4840,,,,section lead assignment and review of outline contributions,Task
tk4841,,,,"discussion on appendices: documentation, approvals, and anonymized samples",Task
tk4842,,,,data-sharing over multiple years: best-practice recommendations and open challenges,Task
tk4844,,,,setting targets for first full draft and coordinating asynchronous review,Task
tk4845,,,2023-11-05,review and annotate the draft outline,Task
tk4846,,,,"discuss section leads, responsibilities, and proposed sources/examples during the meeting",Task
tk4847,,,,bring feedback or anticipated bottlenecks relating to new compliance or data access protocols for agenda item 3,Task
tk4848,,,,Overview/introduction and US-side compliance practices,Task
tk4849,,,,UK data negotiation and international harmonization,Task
tk4850,,,,Institutional ethical approval documentation and comparative analysis,Task
tk4851,,,,"Details of the NDLI access workflow, annual data licensing, and drafting recommendations on multi-year data sharing agreements",Task
tk4852,,,,upload the anonymized IACS ethics committee correspondences,Task
tk4853,,,,collate UK and Stanford sample artifacts for appendix inclusion,Task
tk4854,,,2024-11-14,populate assigned outline sections,Task
tk4855,,,2024-11-15,review of draft material and asynchronous comments,Task
tk4856,,,2024-11-20,circulate consolidated draft for final team review,Task
tk4857,,,,devote a specific subsection to evolving practices in multi-year data and compliance arrangements,Task
tk4858,,,,align memo’s recommendations with anticipated DST and UKRI reporting templates,Task
tk4859,,,2025-11-10,annotation of appendix artifacts,Task
tk4860,,,2025-11-14,finalize the UK institutional harmonization and international protocols section,Task
tk4861,,,2019-11-14,finish contributions to the US compliance narrative and overview section,Task
tk4862,,,2019-11-10,share a sample annotated artifact,Task
tk4863,,,,confirm if the NDLI workflow and IACS-specific approval flowcharts should be referenced directly in the main methodology or integrated within the appendices with cross-links,Task
tk4865,,,,"propose a clear, concise annotation template",Task
tk4866,,,,formalize this annotation protocol for the full set of materials,Task
tk4867,,,,upload Stanford artifacts to shared “Memo_Appendices_Working” folder,Task
tk4868,,,,review uploaded Stanford artifacts and suggest clarifications or comparative notes,Task
tk4869,,,,share Oxford ethics documentation,Task
tk4870,,,,annotate each document with a brief introductory annotation in Ananya’s recommended format,Task
tk4871,,,2025-11-12,finalizing uploads and annotations for the IACS/NDLI materials,Task
tk4872,,,,sending specific cross-comparative questions,Task
tk4873,,,,integrating the NDLI workflow documents,Task
tk4874,,,,drafting a navigational summary table for appendices,Task
tk4875,,,,include a brief note in NDLI materials explaining implications of the 2022 regulatory changes,Task
tk4876,,,,comparative remark highlighting convergence/divergence in post-2022 archival protocols (NDLI vs. West Bengal State Archives and Stanford IRB),Task
tk4878,,,,uploads and annotated documents completion,Task
tk4880,,,,flag any specific points or queries for Sunita ahead of annotation deadline,Task
tk4881,,,,responsible and transparent NLP research on historical data across international borders,Task
tk4882,,,,finalizing the NDLI documentation uploads,Task
tk4883,,,,"providing comprehensive, contextual annotations",Task
tk4884,,,,comparative analysis of regulatory shifts and their impact on cross-border project planning,Task
tk4886,,,,US compliance narrative cross-referencing,Task
tk4887,,,,integration of the navigation table and harmonization edits,Task
tk4889,,,2025-11-15,provide final feedback on the navigation table and the harmonized annotation framework,Task
tk4890,,,2025-11-15,notify of any clarifications or expansion requests,Task
tk4891,,,,indicate further cross-references between the compliance narrative and the annotated appendices,Task
tk4893,0.8292,['tk4902'],,complete the internal quality review ahead of pre-submission (preparing for pre-submission quality review),Task
tk4894,,,,integrating the revised Appendix Navigation Table into the consolidated draft,Task
tk4896,,,,proposing the Notable Institutional Divergence/Convergence column,Task
tk4897,,,,reviewing the table in Section C and the harmonized annotation framework,Task
tk4898,,,,flagging in the annotation for the Stanford ContinuingReview_Sample.pdf the IRB update recommendation,Task
tk4899,,,,drafting a brief sentence about IRB update recommendation,Task
tk4901,,,,providing additional supporting context or cross-references from the US side before the internal quality review phase,Task
tk4903,,,2019-11-20,asynchronous internal quality review,Task
tk4904,,,2019-11-20,submit any final comments,Task
tk4905,,,,initiating the pre-submission checklist,Task
tk4906,,,,targeting intended conference submission window,Task
tk4908,,,,,Task
tk4909,,,,,Task
tk4910,,,,,Task
tk4911,,,,NDLI annual review protocol,Task
tk4912,,,,,Task
tk4913,,,,,Task
tk4915,,,,draft an in-text reference,Task
tk4916,,,,insert a short paragraph in the conclusion summarizing the core learning outcomes,Task
tk4917,,,,draft a concise version of the conclusion paragraph,Task
tk4919,,,,finalize targeted edits,Task
tk4920,,,,upload the revised document in the shared drive for final sign-off,Task
tk4925,,,,monitor the status of our submission,Task
tk4926,,,,accessing the updated files or submission receipt,Task
tk4927,,,2022-03-26,"upload a revised version, including a summary of modifications",Task
tk4928,,,,targeted revisions to reflection memo,Task
tk4930,,,,elaborating on how protocol harmonization insights could generalize to less-resourced or alternative domains,Task
tk4932,0.8004,['tk4944'],,correcting minor inconsistencies in Appendix B and IRB citations,Task
tk4933,,,,documentation of case examples from data agreement negotiations,Task
tk4934,,,,technical expansion on annotation validation,Task
tk4935,,,,synthesis of generalization beyond core case studies,Task
tk4936,0.7993,"['tk4940', 'tk4951', 'tk4960']",,Ramesh & Ananya: draft bullets on generalization of findings to under-resourced settings and list of formatting/referencing inconsistencies (addressing formatting corrections),Task
tk4938,0.8305,"['tk4950', 'tk4959']",,Michael: outline and example figures/tables for annotation tool validation and error analysis (NDLI and Europeana sub-corpora) (Michael’s annotation validation/error analysis),Task
tk4939,,,,handling detailed documentation of the cross-border agreement cases,Task
tk4941,,,,preparing a compelling revision,Task
tk4942,,,,automated annotation pipeline revisions,Task
tk4943,,,,refine analysis on how the compliance and harmonization strategies could generalize to projects in under-resourced settings,Task
tk4945,,,,assemble preliminary notes and circulate them ahead of the meeting,Task
tk4946,,,2022-01-31,clearly delineate individual tasks and establish deadlines for each section,Task
tk4947,,,2022-03-03,revision planning Zoom meeting,Task
tk4948,0.8128,['tk5726'],,add preliminary notes or outlines to the shared folder (upload draft materials and notes to the shared drive),Task
tk4952,0.9271,['tk4965'],,review detailed reviewer comments on the ACL portal before the meeting,Task
tk4953,,,,ACL2023 paper revision,Task
tk4954,,,2022-03-03,ACL revision planning session,Task
tk4955,,,,Quick recap of the major ACL revision points,Task
tk4956,,,,Responsibility allocations and key timelines,Task
tk4957,,,,Discussion of reviewer-specified improvements,Task
tk4961,,,,Consolidation of section leads and action items for the “RSVP to ACL reviewers” letter,Task
tk4962,,,,Timeline for draft completion and next internal review,Task
tk4963,,,,"Upload preliminary notes, figures, and revision outlines to shared Google Drive folder",Task
tk4964,,,,Add section updates to “ACL2023_RevisionNotes”,Task
tk4966,0.8894,"['tk4929', 'tk4949', 'tk4958']",2022-03-12,Draft detailed section on challenges and case studies concerning cross-jurisdictional data-use agreements (Sunita’s documentation of cross-jurisdictional data-use challenges),Task
tk4967,0.8721,"['tk4931', 'tk4937', 'tk4981']",2022-03-12,expanding discussion on automated annotation tool validation and dataset error analysis (writing the section on annotation tool validation/error analysis),Task
tk4968,0.8028,"['tk1167', 'tk1178', 'tk1203', 'tk3231', 'tk3278']",2022-03-12,collating the error breakdowns from current evaluations (error analysis),Task
tk4969,,,2022-03-12,Collaborate to synthesize protocol harmonization lessons and clean up referencing and formatting inconsistencies,Task
tk4970,,,2022-03-16,Integrated first full draft (Sunita consolidating),Task
tk4971,,,2022-03-19,Internal feedback round,Task
tk4972,,,2022-03-24,"Final revisions, author responses, and resubmission",Task
tk4974,,,,Upload all materials to shared folder “TransnationalNLP_ACL2023/RevisionMaterials/.”,Task
tk4975,,,2023-01-17,Note any challenges or unforeseen issues by email before the next check-in,Task
tk4976,,,,Every co-author signs off before resubmission,Task
tk4977,,,2026-01-14,drafting the section on the generalization of protocol harmonization strategies to under-resourced and non-Western institutional contexts,Task
tk4978,,,2026-01-14,address the formatting and referencing corrections in Appendix B,Task
tk4979,0.8306,['tk5400'],,integrate all finalized contributions and address outstanding author notes (integrating all contributions and maintaining version control),Task
tk4982,,,2026-01-11,brief check-in via email to share progress updates,Task
tk4983,,,,"produce a strong, well-argued response for the ACL reviewers",Task
tk4984,0.8686,['tk5006'],,revision phase of ACL submission (ACL revision),Task
tk4985,,,,harmonization and generalization section,Task
tk4986,,,2019-01-10,first complete version of harmonization text,Task
tk4987,,,2019-01-11,share incremental drafts and highlight unresolved points,Task
tk4988,,,,confirm reference style for resubmission,Task
tk4989,,,,check if figures and validation documentation require additional data-source attributions,Task
tk4990,,,,digital heritage or archival NLP projects in settings with limited legal infrastructure or capacity,Task
tk4991,,,,generalization section,Task
tk4992,,,2025-01-10,preliminary draft upload,Task
tk4993,,,2025-01-14,finalize and share draft section including finalized figures,Task
tk4994,,,2025-01-11,confirm reference formatting,Task
tk4995,,,,error analysis section,Task
tk4996,,,,progress tracking,Task
tk4997,,,,reference management,Task
tk4998,,,2019-01-11,update the shared Overleaf bibliography to strictly follow the ACL BibTeX style,Task
tk4999,,,2019-01-11,standardize legacy entries or non-compliant citation formats,Task
tk5000,,,,figure attribution plan including dataset DOIs in the captions and supplemental details in the main text,Task
tk5001,,,,integration of JDoc and ACM JOCCH sources,Task
tk5002,,,,oversight of the harmonization/generalization section drafting,Task
tk5003,,,,review uploaded materials and coordinate cross-referencing in Appendix B,Task
tk5004,,,2019-01-11,"asynchronous check-in to confirm each section’s progress, resolve referencing issues, and flag content for joint discussion",Task
tk5005,,,,share blockers or questions ahead of the asynchronous check-in,Task
tk5007,,,2026-01-12,integrated draft consolidation,Task
tk5008,,,2026-01-14,brief full-team review,Task
tk5009,,,,address reviewer suggestion on legal interoperability with Creative Commons archives,Task
tk5010,,,,drafting an addendum for the harmonization section,Task
tk5011,,,,finalize this segment and upload it to the shared folder,Task
tk5012,,,,Sunita’s integration schedule,Task
tk5013,,,,confirm the bib entries after upload,Task
tk5014,,,,double-check for consistency with the ACL BibTeX style,Task
tk5015,,,,review the ambiguous references highlighted in Appendix B and propose clarifications or deletions,Task
tk5016,,,,flag unresolved entries for collective decision in the next round,Task
tk5017,,,2019-01-14,14–15 January internal review deadline,Task
tk5018,,,2026-01-14,review consolidated draft on Overleaf,Task
tk5019,,,,prepare brief overview of implemented changes for author response letter,Task
tk5020,,,,finalize the author response and address late-stage feedback,Task
tk5021,,,,author response letter drafting,Task
tk5022,,,,integrating the various sections and ensuring reference consistency and compliance with ACL formatting requirements,Task
tk5023,,,,protocol adaptation for under-resourced settings,Task
tk5024,,,,justification for Creative Commons data use,Task
tk5025,,,,annotation tool error mitigation approach,Task
tk5026,,,2024-01-15,finalizing the author response letter ahead of submission,Task
tk5027,,,2026-02-01,final pass on both the manuscript and response letter,Task
tk5028,,,2026-01-16,lock all final edits and resolved comments,Task
tk5030,,,,additions on legal interoperability,Task
tk5031,,,,improvements to the error analysis,Task
tk5032,,,,link detailed supplemental materials in the submission system,Task
tk5035,,,,final integration and editing pass,Task
tk5036,,,,harmonizing minor editorial or formatting corrections,Task
tk5037,,,,implementing last-minute clarification requests,Task
tk5039,,,2019-01-16,resolving outstanding tracked changes and comments,Task
tk5040,,,,technical compliance checks in the ACL portal,Task
tk5041,,,2019-01-16,initiate the submission process,Task
tk5042,,,,final sweep of the Overleaf main text and Google Drive response letter draft,Task
tk5043,,,,submitting our revision,Task
tk5045,,,2022-03-15,update submission,Task
tk5046,0.825,"['tk5178', 'tk5188']",2022-04-30,presenter confirmation processes through the conference portal,Task
tk5047,,,,minor revisions on protocol-specific exceptions and annotation workflow,Task
tk5049,,,,prepare graphical abstract for online proceedings,Task
tk5051,,,2024-03-09,finalize textual and technical updates,Task
tk5052,,,2024-03-03,expand the section on protocol-specific exceptions,Task
tk5053,0.9449,['tk5097'],2024-03-03,clarify the annotation workflow outlined in Figure 2 (clarifying the annotation workflow in Figure 2),Task
tk5054,,,2024-03-03,draft concise explanatory notes to accompany the update,Task
tk5055,,,,presenting author for oral session at ACL 2024,Task
tk5056,,,,"preview specific datasets, code artifacts, or visualization assets ahead of submission",Task
tk5060,,,2026-03-09,address technical and editorial contingencies,Task
tk5062,0.9289,"['tk5063', 'tk5070']",,liaise with the proceedings team for visualization clarifications (graphical asset integration),Task
tk5065,,,,,Task
tk5066,0.8705,['tk5072'],,review Section 4.3 and Figure 2 workflow for clarity for interdisciplinary audiences (provide detailed review of Section 4.3 and Figure 2 workflow updates),Task
tk5073,,,,finalize plan and prepare for smooth submission,Task
tk5074,,,,arrange the organizational call,Task
tk5075,,,,monitor for the final ACL camera-ready instructions,Task
tk5077,,,,update materials promptly upon receipt of the final instructions,Task
tk5078,,,,presenter status,Task
tk5079,,,2019-03-03,manuscript and workflow draft updates,Task
tk5080,,,,code repository alignment,Task
tk5081,,,,manuscript revisions,Task
tk5083,,,,"review of reviewer and meta-reviewer recommendations, especially regarding Section 4.3 and the annotation workflow diagram",Task
tk5084,,,,progress update on textual and supplementary material revisions,Task
tk5085,,,,confirmation of Overleaf and code/data repository status and final compliance timelines,Task
tk5086,,,,discussion of preliminary checklist for camera-ready formatting and graphical abstract integration,Task
tk5087,,,,outline of required metadata updates and presenter confirmation documentation,Task
tk5088,,,2024-03-13,contingency planning and division of labor to ensure all action items are ready before the 13 March deadline,Task
tk5089,,,2026-03-03,editing Section 4.3 to expand on the protocol-specific exceptions,Task
tk5090,,,2026-03-03,circulate the updated draft for review,Task
tk5091,,,,access the repository and provide additional feedback regarding any potential ambiguity,Task
tk5092,,,,graphical assets and compliance checks,Task
tk5093,,,,flag any potential metadata inconsistencies in the manuscript,Task
tk5094,,,,draft the official confirmation note to ACL for presenter documentation,Task
tk5095,0.8085,['tk5160'],2026-03-09,formal internal sign-off (internal completion),Task
tk5096,,,,revising Section 4.3,Task
tk5098,,,,providing one clear historical example per exception type for protocol-specific exceptions,Task
tk5099,,,,numbering each workflow step in Figure 2 and mirroring these in the narrative,Task
tk5100,,,,revising the metadata fields “Language Tags” and “Document Provenance” in the compliance checklist,Task
tk5101,,,,ensuring consistency across the manuscript and supplementary materials,Task
tk5103,,,,checking the final graphical abstract and supplementary material links,Task
tk5104,,,,validating the data and repository accessibility,Task
tk5105,,,,assembling the documentation for submission,Task
tk5106,,,2025-03-09,arranging a brief check-in prior to the internal review submission,Task
tk5108,,,,,Task
tk5110,,,,,Task
tk5111,,,,,Task
tk5112,,,2025-03-09,internal completion deadline,Task
tk5115,,,,accessibility check,Task
tk5117,,,2026-03-09,sync call before internal deadline,Task
tk5118,,,2026-03-05,sync call availability,Task
tk5119,,,,incorporation of action items into revised Section 4.3 and Figure 2 workflow,Task
tk5122,,,,approach the internal submission,Task
tk5124,,,,graphical abstract integration,Task
tk5125,,,,compliance feedback review,Task
tk5127,,,2019-03-06,confirm checklist and circulate calendar invite,Task
tk5128,,,,review in-line comments on Overleaf regarding ambiguous source attribution and annotation color for hybrid entries,Task
tk5129,,,,triple-check encoding of Source Language tags for mixed-script materials,Task
tk5130,,,,finalizing the abstract image,Task
tk5131,,,,documentation for presentation confirmation,Task
tk5133,,,,repository metadata validation,Task
tk5135,,,,rapid review of any outstanding checklist items,Task
tk5136,,,,circulate both the compliance checklist and the meeting invite,Task
tk5137,,,,last-minute visual check of the abstract image,Task
tk5138,,,,ensure the doc links directly to the signed confirmation file,Task
tk5139,,,,"finalize manuscript refinements, repository edits, and checklist sign-offs",Task
tk5140,0.8319,['tk5166'],2024-03-09,produce the formal compliance sign-off to be included with submission (compiling compliance sign-off form and submission packet),Task
tk5141,,,2022-03-07,finalize Section 4.3 and Figure 2 edits for ambiguous source attribution and hybrid entry color-coding,Task
tk5142,,,,triple-check Source Language tag encoding for mixed-script Bengali/English instances,Task
tk5143,,,,share metadata compliance summary checklist and flag remaining anomalies,Task
tk5144,,,,complete graphical abstract alignment tweaks prior to export,Task
tk5145,,,,cross-verify final README and confirm all DOIs/accessibility post-upload,Task
tk5146,0.7817,"['tk5159', 'tk5164']",,presenter documentation hyperlinking and confirmation within the PDF (accurate hyperlinking of the presenter confirmation),Task
tk5147,,,2022-03-09,complete checklist and internal submission,Task
tk5148,,,,circulate final compliance sign-off to be included in submission packet,Task
tk5151,0.9162,['tk5964'],,circulating meeting minutes and documenting action plan (documenting the meeting minutes),Task
tk5152,,,2026-03-06,camera-ready coordination call,Task
tk5153,,,,update README file in the supplementary repository,Task
tk5154,,,,revalidate all DOIs,Task
tk5155,,,,check accessibility of supplementary PDF and tabular data files,Task
tk5156,,,,endorse compliance summary,Task
tk5158,,,,editorial revisions to Section 4.3,Task
tk5161,,,,editorial revisions and color-coding adjustments for Section 4.3 and Figure 2,Task
tk5163,0.8208,['tk5226'],,supplementary materials validation and accessibility checks (supplementary package audit),Task
tk5165,,,,graphical abstract integration and visual alignment,Task
tk5167,,,,,Task
tk5169,,,2024-03-24,confirm participation,Task
tk5170,,,2022-05-10,presenter information completion,Task
tk5171,0.7728,['tk5225'],2022-05-10,sign ACL copyright/license form,Task
tk5172,,,2024-03-18,meta-review revisions,Task
tk5173,,,2024-03-18,compile checklist of required changes,Task
tk5174,,,,coordinate edits in Overleaf under branch ACL2024_CameraReady,Task
tk5176,,,2024-03-22,final metadata validation cross-check,Task
tk5177,,,2024-03-20,initiate copyright signature process,Task
tk5179,,,2024-03-24,final audit of supplementary files and DOI links,Task
tk5180,,,,final internal review and submission,Task
tk5181,,,2024-03-18,finalize coordinated checklist,Task
tk5182,,,,refining Section 5,Task
tk5183,,,2024-03-24,"audit of data files, README consistency, DOI validity, and graphical abstract formatting",Task
tk5184,,,2024-03-25,final internal review Zoom call,Task
tk5185,,,2024-03-21,synchronizing manuscript with latest ACL2024 style files,Task
tk5186,,,2024-03-20,metadata validation phase,Task
tk5187,,,,copyright processes through the conference portal,Task
tk5189,,,2024-03-22,"meta-review responses, section sign-offs, and supplementary verifications reflected in Overleaf and on the checklist",Task
tk5190,,,,repository consistency oversight,Task
tk5191,,,,repository audits,Task
tk5192,,,,work on Section 5,Task
tk5193,,,,initiating an editable compliance checklist on Google Drive,Task
tk5194,,,,final internal review,Task
tk5196,0.7701,['tk5162'],2024-03-22,metadata review and compliance certification (metadata validation),Task
tk5197,,,,repository audit,Task
tk5198,,,,presenter confirmation and copyright forms,Task
tk5199,,,,compliance checklist maintenance,Task
tk5200,0.8243,"['tk5201', 'tk5203']",2024-03-22,resolving ambiguous script tagging (mixed-script tagging),Task
tk5202,,,2024-03-22,finalising all checklist items,Task
tk5204,,,,integrated the additional code-switch markers into the supplementary documentation,Task
tk5205,,,,annotated the justification process in README,Task
tk5206,,,,final repository audit,Task
tk5207,,,,review and sign off on the “Mixed-Script Decisions” tab before internal walkthrough,Task
tk5208,,,,review the mapping in Section 5’s error analysis figure,Task
tk5209,0.8103,['tk5218'],,updating the corpus citation at line 336 to cite the newly published peer-reviewed source (update citation in line 336 in references and dataset documentation),Task
tk5210,,,2025-03-23,set the “Last Updated” field in the supplementary package,Task
tk5211,,,2025-03-25,resolve minor items before scheduled Zoom review,Task
tk5212,,,2025-03-25,"cross-check each compliance item, upload the full camera-ready package, and address any last-minute portal issues",Task
tk5213,,,,repository validation,Task
tk5215,,,,meta-review responses alignment with the supplementary package,Task
tk5216,,,,code-switch marker insertions,Task
tk5217,,,,clarifying the two error analysis legend labels in Section 5,Task
tk5219,,,,replacing the preprint throughout the manuscript and supplementary documents,Task
tk5220,,,2023-03-23,updating the “Last Updated” field for supplementary materials,Task
tk5221,,,2024-03-25,final pass through the “Formatting” and “Meta-Review Response” tabs and digital sign-off,Task
tk5227,,,,"updates to legends, reference corrections, and final Overleaf formatting",Task
tk5228,,,2019-04-01,follow-up discussion to review conference logistics and potential project extensions,Task
tk5229,,,,final compliance check,Task
tk5230,,,2022-05-17,confirmation of technical compliance,Task
